BertKeyWords,YakeKeyWords,TextRankKeywords
"[""gaza"", ""hamas"", ""palestinian"", ""hamasrun"", ""ceasefire"", ""israeli"", ""israel"", ""hezbollah"", ""damascus"", ""cairo""]","[""israel"", ""israeli"", ""gaza"", ""aid"", ""hamas"", ""sunday"", ""killed"", ""people"", ""talk"", ""palestinian""]","[""israel"", ""israeli"", ""gaza"", ""said"", ""aid"", ""killed"", ""people"", ""hamas"", ""ha"", ""would""]"
"[""hezbollah"", ""lebanon"", ""syria"", ""syrian"", ""lebanese"", ""gaza"", ""aleppo"", ""militant"", ""attacking"", ""airstrikes""]","[""russian"", ""israel"", ""hezbollah"", ""journalist"", ""war"", ""price"", ""woman"", ""syrian"", ""lebanon"", ""gaza""]","[""ha"", ""wa"", ""hezbollah"", ""said"", ""russian"", ""woman"", ""israel"", ""journalist"", ""price"", ""war""]"
"[""aviv"", ""israeli"", ""israel"", ""syria"", ""gaza"", ""zionist"", ""netanyahu"", ""tehran"", ""akbari"", ""retaliation""]","[""iran"", ""israel"", ""response"", ""strike"", ""senior"", ""commander"", ""idf"", ""jamming"", ""yadlin"", ""attack""]","[""iran"", ""ha"", ""israel"", ""said"", ""strike"", ""response"", ""jamming"", ""idf"", ""yadlin"", ""attack""]"
"[""biennale"", ""biennales"", ""protest"", ""gaza"", ""venice"", ""exhibition"", ""sculpture"", ""palestinian"", ""protester"", ""venue""]","[""pavilion"", ""biennale"", ""artist"", ""work"", ""venice"", ""art"", ""curator"", ""year"", ""exhibition"", ""israel""]","[""pavilion"", ""biennale"", ""artist"", ""work"", ""venice"", ""art"", ""ha"", ""curator"", ""year"", ""mask""]"
"[""antisemitism"", ""israeli"", ""palestine"", ""palestinian"", ""gaza"", ""hamas"", ""antisemites"", ""jew"", ""netanyahu"", ""racism""]","[""government"", ""antisemitism"", ""people"", ""jewish"", ""jonathan"", ""israel"", ""freedlands"", ""current"", ""israeli"", ""country""]","[""government"", ""jewish"", ""antisemitism"", ""people"", ""jonathan"", ""israel"", ""u"", ""gaza"", ""country"", ""ha""]"
"[""facialrecognition"", ""hamas"", ""palestinian"", ""gaza"", ""israeli"", ""facial"", ""surveillance"", ""biometric"", ""recognition"", ""research""]","[""system"", ""palestinian"", ""time"", ""wolf"", ""israeli"", ""facialrecognition"", ""checkpoint"", ""tool"", ""face"", ""human""]","[""system"", ""palestinian"", ""right"", ""ha"", ""israeli"", ""time"", ""checkpoint"", ""facialrecognition"", ""way"", ""theyre""]"
"[""bombing"", ""israeli"", ""israel"", ""gaza"", ""palestinian"", ""palestine"", ""netanyahu"", ""iran"", ""airstrikes"", ""vetoed""]","[""university"", ""president"", ""juror"", ""iranian"", ""thursday"", ""trump"", ""columbia"", ""student"", ""morning"", ""israeli""]","[""wa"", ""u"", ""juror"", ""iranian"", ""ha"", ""university"", ""thursday"", ""president"", ""policy"", ""campus""]"
"[""israeli"", ""israel"", ""hamas"", ""gaza"", ""nato"", ""supplying"", ""military"", ""aid"", ""pentagon"", ""52bn""]","[""israel"", ""bomb"", ""military"", ""year"", ""aid"", ""gaza"", ""month"", ""air"", ""shell"", ""october""]","[""u"", ""israel"", ""bomb"", ""ha"", ""year"", ""weapon"", ""month"", ""wa"", ""military"", ""air""]"
"[""israeli"", ""gaza"", ""antisemitism"", ""hamas"", ""palestinian"", ""israel"", ""nazi"", ""ceasefire"", ""netanyahu"", ""editorial""]","[""labour"", ""israel"", ""february"", ""party"", ""antisemitism"", ""support"", ""gaza"", ""candidate"", ""israeli"", ""people""]","[""labour"", ""israel"", ""many"", ""february"", ""party"", ""last"", ""antisemitism"", ""israeli"", ""people"", ""rochdale""]"
"[""oil"", ""market"", ""investment"", ""opec"", ""investor"", ""attack"", ""price"", ""iranian"", ""israeli"", ""goldman""]","[""price"", ""oil"", ""israel"", ""attack"", ""iran"", ""barrel"", ""bank"", ""energy"", ""cut"", ""iranian""]","[""price"", ""could"", ""oil"", ""israel"", ""attack"", ""iran"", ""would"", ""wa"", ""barrel"", ""energy""]"
"[""israel"", ""syria"", ""bombing"", ""israeli"", ""missile"", ""hamas"", ""gaza"", ""tehran"", ""iran"", ""hezbollah""]","[""israel"", ""iran"", ""attack"", ""israeli"", ""iranian"", ""war"", ""confrontation"", ""netanyahu"", ""iraq"", ""gaza""]","[""israel"", ""iran"", ""attack"", ""ha"", ""war"", ""israeli"", ""would"", ""iranian"", ""said"", ""wa""]"
"[""eurovision"", ""eurovisions"", ""klein"", ""anthem"", ""israeli"", ""palestinian"", ""europapa"", ""baltic"", ""swiss"", ""golan""]","[""golan"", ""eurovision"", ""contest"", ""israel"", ""event"", ""thursday"", ""singer"", ""klein"", ""flag"", ""song""]","[""wa"", ""said"", ""contest"", ""golan"", ""eurovision"", ""israel"", ""event"", ""flag"", ""klein"", ""thursday""]"
"[""gaza"", ""hamas"", ""ceasefire"", ""israeli"", ""palestinian"", ""palestine"", ""israel"", ""rafah"", ""humanitarian"", ""jazeera""]","[""people"", ""gaza"", ""israel"", ""war"", ""year"", ""rio"", ""state"", ""flooding"", ""rafah"", ""biden""]","[""people"", ""ha"", ""said"", ""year"", ""israel"", ""war"", ""gaza"", ""rio"", ""saying"", ""local""]"
"[""suspended"", ""tory"", ""ali"", ""jones"", ""councillor"", ""suspension"", ""mp"", ""crash"", ""controversy"", ""blamed""]","[""labour"", ""party"", ""candidate"", ""ali"", ""meeting"", ""starmer"", ""jones"", ""israel"", ""tuesday"", ""rochdale""]","[""labour"", ""party"", ""candidate"", ""ali"", ""wa"", ""said"", ""israel"", ""starmer"", ""meeting"", ""tuesday""]"
"[""hamas"", ""aipac"", ""zionist"", ""israeli"", ""aipacs"", ""palestinian"", ""israelsupporting"", ""gaza"", ""aviv"", ""israeliborn""]","[""israel"", ""group"", ""aipac"", ""support"", ""candidate"", ""political"", ""campaign"", ""udp"", ""year"", ""gaza""]","[""ha"", ""israel"", ""group"", ""aipac"", ""support"", ""political"", ""candidate"", ""year"", ""campaign"", ""udp""]"
"[""tehran"", ""iran"", ""iranian"", ""israel"", ""threat"", ""blockade"", ""israeli"", ""missile"", ""news"", ""imminent""]","[""iran"", ""iranian"", ""war"", ""israel"", ""tehran"", ""attack"", ""doe"", ""government"", ""conflict"", ""street""]","[""iran"", ""iranian"", ""war"", ""u"", ""israel"", ""tehran"", ""attack"", ""would"", ""doe"", ""government""]"
"[""congressman"", ""reelection"", ""congressional"", ""dunn"", ""democrat"", ""representative"", ""candidate"", ""voter"", ""election"", ""bernie""]","[""dunn"", ""campaign"", ""candidate"", ""elfreth"", ""group"", ""race"", ""udps"", ""dunns"", ""primary"", ""support""]","[""ha"", ""dunn"", ""candidate"", ""campaign"", ""group"", ""elfreth"", ""race"", ""udps"", ""dunns"", ""primary""]"
"[""hamas"", ""gaza"", ""genocide"", ""israeli"", ""arm"", ""palestinian"", ""israel"", ""geneva"", ""humanitarian"", ""lawsuit""]","[""israel"", ""germany"", ""arm"", ""legal"", ""government"", ""german"", ""lawsuit"", ""war"", ""convention"", ""international""]","[""israel"", ""germany"", ""arm"", ""war"", ""ha"", ""government"", ""lawsuit"", ""legal"", ""german"", ""weapon""]"
"[""cryptocurrency"", ""bankmanfried"", ""crypto"", ""bankmanfrieds"", ""jailing"", ""cryptos"", ""fraudsters"", ""sentencing"", ""convicted"", ""prison""]","[""bankmanfried"", ""ftx"", ""crypto"", ""cryptocurrency"", ""industry"", ""firm"", ""exchange"", ""regulator"", ""company"", ""people""]","[""bankmanfried"", ""crypto"", ""ftx"", ""cryptocurrency"", ""industry"", ""firm"", ""company"", ""regulator"", ""people"", ""bankmanfrieds""]"
"[""fraud"", ""accused"", ""defendant"", ""verdict"", ""falsely"", ""alleged"", ""trial"", ""terraform"", ""cryptocurrencies"", ""kwon""]","[""kwon"", ""terraform"", ""sec"", ""terrausd"", ""company"", ""investor"", ""crypto"", ""friday"", ""extradition"", ""regulator""]","[""kwon"", ""terraform"", ""sec"", ""wa"", ""company"", ""crypto"", ""investor"", ""terrausd"", ""said"", ""extradition""]"
"[""cryptocurrencybacked"", ""cryptocurrency"", ""currency"", ""etf"", ""market"", ""trading"", ""exchange"", ""uklisted"", ""cryptoassetbacked"", ""brokerage""]","[""bitcoin"", ""financial"", ""price"", ""high"", ""exchange"", ""regulator"", ""cryptocurrency"", ""move"", ""market"", ""amount""]","[""bitcoin"", ""price"", ""high"", ""financial"", ""said"", ""exchange"", ""cryptocurrency"", ""market"", ""move"", ""would""]"
"[""moneylaundering"", ""laundering"", ""fraudsters"", ""fraudulent"", ""fraud"", ""cryptocurrencies"", ""convicted"", ""crime"", ""currency"", ""bitcoins""]","[""criminal"", ""worth"", ""wen"", ""bitcoins"", ""cps"", ""bitcoin"", ""cryptocurrency"", ""fraudsters"", ""linked"", ""moneylaundering""]","[""criminal"", ""wen"", ""bitcoins"", ""said"", ""worth"", ""cps"", ""ha"", ""moneylaundering"", ""crown"", ""fraudsters""]"
"[""bankmanfried"", ""bankmanfrieds"", ""bankman"", ""incarcerated"", ""sentencing"", ""convicted"", ""crypto"", ""nowbankrupt"", ""courtroom"", ""sam""]","[""bankmanfried"", ""ftx"", ""gmt"", ""sam"", ""year"", ""sentence"", ""fraud"", ""judge"", ""ftxs"", ""prison""]","[""bankmanfried"", ""wa"", ""gmt"", ""ftx"", ""bankmanfrieds"", ""said"", ""year"", ""sentence"", ""sam"", ""judge""]"
"[""cryptocurrencies"", ""cryptocurrency"", ""cryptocurrencys"", ""bitcoin"", ""ethereum"", ""market"", ""crypto"", ""etf"", ""investor"", ""increased""]","[""bitcoin"", ""price"", ""crypto"", ""cryptocurrency"", ""year"", ""exchange"", ""security"", ""record"", ""industry"", ""high""]","[""bitcoin"", ""crypto"", ""cryptocurrency"", ""price"", ""year"", ""exchange"", ""ha"", ""also"", ""u"", ""security""]"
"[""congresswoman"", ""senate"", ""lobbyist"", ""congressman"", ""cryptocurrency"", ""crypto"", ""schiff"", ""pac"", ""californian"", ""warren""]","[""california"", ""pac"", ""porter"", ""senate"", ""crypto"", ""cryptocurrency"", ""fairshake"", ""campaign"", ""fairshakes"", ""race""]","[""ad"", ""pac"", ""porter"", ""ha"", ""california"", ""senate"", ""crypto"", ""cryptocurrency"", ""said"", ""campaign""]"
"[""regulatory"", ""binancecom"", ""binance"", ""regulation"", ""regulated"", ""enforcement"", ""compliance"", ""exchange"", ""sec"", ""cryptocurrencies""]","[""crypto"", ""sec"", ""exchange"", ""coinbase"", ""binance"", ""lawsuit"", ""action"", ""year"", ""security"", ""cryptocurrency""]","[""crypto"", ""sec"", ""uk"", ""exchange"", ""coinbase"", ""lawsuit"", ""wa"", ""action"", ""u"", ""year""]"
"[""bankmanfried"", ""fraudster"", ""bankmanfrieds"", ""defrauded"", ""fraud"", ""embezzled"", ""corruption"", ""cryptocurrency"", ""bankroll"", ""prosecution""]","[""bankmanfried"", ""ftx"", ""prosecutor"", ""money"", ""ftxs"", ""sentence"", ""sam"", ""ellison"", ""time"", ""year""]","[""bankmanfried"", ""wa"", ""said"", ""ftx"", ""bankmanfrieds"", ""prosecutor"", ""sentence"", ""money"", ""ftxs"", ""life""]"
"[""laundering"", ""zhao"", ""sentencing"", ""zhaos"", ""fraud"", ""bankmanfried"", ""sentenced"", ""binance"", ""cryptocurrencies"", ""billionaire""]","[""binance"", ""zhao"", ""law"", ""market"", ""exchange"", ""zhaos"", ""company"", ""year"", ""business"", ""month""]","[""binance"", ""zhao"", ""ha"", ""wa"", ""exchange"", ""u"", ""law"", ""company"", ""last"", ""year""]"
"[""dogecoins"", ""dogecoin"", ""twitter"", ""tweet"", ""tweeted"", ""retweeted"", ""musk"", ""crypto"", ""memecoin"", ""reportedly""]","[""musk"", ""twitter"", ""dogecoin"", ""blue"", ""change"", ""logo"", ""user"", ""april"", ""tick"", ""elon""]","[""musk"", ""twitter"", ""dogecoin"", ""ha"", ""wa"", ""april"", ""logo"", ""change"", ""user"", ""value""]"
"[""bankruptcy"", ""bankmanfried"", ""ftx"", ""cryptocurrency"", ""liquidity"", ""crypto"", ""exchange"", ""repayment"", ""recovered"", ""felon""]","[""bankmanfried"", ""ftx"", ""customer"", ""november"", ""company"", ""dietderich"", ""price"", ""fund"", ""exchange"", ""asset""]","[""bankmanfried"", ""customer"", ""ftx"", ""said"", ""ha"", ""november"", ""2022"", ""fund"", ""company"", ""exchange""]"
"[""indxcoins"", ""indxcoin"", ""cryptocurrency"", ""cryptocurrencies"", ""fraud"", ""christian"", ""purported"", ""pastor"", ""dollar"", ""regalado""]","[""regalados"", ""cryptocurrency"", ""regalado"", ""indxcoin"", ""couple"", ""reported"", ""colorado"", ""charge"", ""christian"", ""security""]","[""regalados"", ""indxcoin"", ""cryptocurrency"", ""regalado"", ""colorado"", ""said"", ""reported"", ""couple"", ""security"", ""charge""]"
"[""bankmanfried"", ""bankmanfrieds"", ""sentencing"", ""convicted"", ""prosecution"", ""bankruptcy"", ""jailed"", ""defrauding"", ""100year"", ""ftx""]","[""mukasey"", ""bankmanfried"", ""sentence"", ""sam"", ""year"", ""ftx"", ""trial"", ""wrote"", ""judge"", ""lawyer""]","[""wa"", ""mukasey"", ""said"", ""bankmanfried"", ""sentence"", ""sam"", ""bankmanfrieds"", ""ftx"", ""judge"", ""would""]"
"[""disclosure"", ""celebrity"", ""crypto"", ""btt"", ""investor"", ""cryptocurrencies"", ""asset"", ""sec"", ""trx"", ""bounty""]","[""sec"", ""crypto"", ""security"", ""charge"", ""bittorrent"", ""celebrity"", ""asset"", ""filed"", ""trx"", ""btt""]","[""sec"", ""charge"", ""celebrity"", ""bittorrent"", ""crypto"", ""btt"", ""without"", ""filed"", ""security"", ""asset""]"
"[""zhao"", ""zhaos"", ""sentencing"", ""sentenced"", ""binance"", ""moneylaundering"", ""billionaire"", ""cryptocurrency"", ""trafficking"", ""cz""]","[""zhao"", ""zhaos"", ""binance"", ""year"", ""sentencing"", ""law"", ""hearing"", ""crypto"", ""lawyer"", ""prison""]","[""zhao"", ""binance"", ""zhaos"", ""year"", ""u"", ""wa"", ""law"", ""sentencing"", ""cryptocurrency"", ""crypto""]"
"[""cryptocurrency"", ""halvings"", ""halve"", ""halving"", ""bitcoin"", ""crypto"", ""blockchain"", ""bitcoins"", ""nakamoto"", ""coin""]","[""halving"", ""price"", ""bitcoin"", ""bitcoins"", ""asset"", ""increase"", ""reward"", ""halvings"", ""impact"", ""transaction""]","[""price"", ""bitcoin"", ""halving"", ""asset"", ""say"", ""reward"", ""bitcoins"", ""transaction"", ""increase"", ""year""]"
"[""defrauded"", ""investor"", ""fraud"", ""crypto"", ""genesis"", ""bankruptcy"", ""lawsuit"", ""james"", ""scam"", ""attorney""]","[""genesis"", ""gemini"", ""james"", ""investor"", ""customer"", ""dcg"", ""sued"", ""cryptocurrency"", ""exchange"", ""earn""]","[""genesis"", ""gemini"", ""james"", ""investor"", ""cryptocurrency"", ""customer"", ""exchange"", ""dcg"", ""sued"", ""said""]"
"[""bankmanfried"", ""bankmanfrieds"", ""nowbankrupt"", ""fraud"", ""convicted"", ""conviction"", ""cryptocurrencies"", ""prosecutor"", ""financial"", ""testified""]","[""bankmanfried"", ""year"", ""prosecutor"", ""prison"", ""cryptocurrency"", ""lawyer"", ""ftx"", ""sentence"", ""largest"", ""industry""]","[""bankmanfried"", ""year"", ""bankmanfrieds"", ""prosecutor"", ""wa"", ""always"", ""cryptocurrency"", ""prison"", ""one"", ""like""]"
"[""bankruptcy"", ""bankrupt"", ""cryptocurrency"", ""debt"", ""bankmanfried"", ""ftx"", ""bitcoin"", ""repayment"", ""creditor"", ""enron""]","[""company"", ""ftx"", ""creditor"", ""bankmanfried"", ""ray"", ""bankruptcy"", ""time"", ""exchange"", ""stake"", ""collapse""]","[""company"", ""ftx"", ""bankruptcy"", ""ray"", ""creditor"", ""bankmanfried"", ""former"", ""time"", ""wa"", ""year""]"
"[""mining"", ""miner"", ""cryptocurrency"", ""coal"", ""electricity"", ""mined"", ""energy"", ""crypto"", ""demand"", ""federal""]","[""mining"", ""energy"", ""bitcoin"", ""electricity"", ""miner"", ""industry"", ""crypto"", ""year"", ""power"", ""united""]","[""ha"", ""mining"", ""energy"", ""bitcoin"", ""electricity"", ""use"", ""miner"", ""power"", ""u"", ""last""]"
"[""cryptocurrencies"", ""cryptocurrency"", ""gambling"", ""bitcoin"", ""crypto"", ""regulating"", ""betting"", ""investing"", ""taxpayer"", ""consumer""]","[""financial"", ""service"", ""government"", ""treasury"", ""industry"", ""trading"", ""consumer"", ""gambling"", ""cryptocurrencies"", ""committee""]","[""financial"", ""government"", ""said"", ""consumer"", ""industry"", ""could"", ""service"", ""cryptocurrencies"", ""treasury"", ""trading""]"
"[""cryptocurrency"", ""bitcoin"", ""investor"", ""crypto"", ""etf"", ""investment"", ""bitcoins"", ""financial"", ""demand"", ""blackrock""]","[""price"", ""bitcoin"", ""etf"", ""trading"", ""sec"", ""crypto"", ""exchange"", ""make"", ""month"", ""bitcoins""]","[""ha"", ""price"", ""bitcoin"", ""etf"", ""new"", ""value"", ""crypto"", ""make"", ""month"", ""exchange""]"
"[""terrorist"", ""suspect"", ""suspected"", ""putin"", ""alleged"", ""kremlin"", ""moscow"", ""russian"", ""ukraine"", ""security""]","[""attack"", ""russia"", ""kirby"", ""moscow"", ""ukraine"", ""state"", ""russian"", ""thursday"", ""writing"", ""gunman""]","[""said"", ""attack"", ""russia"", ""state"", ""kirby"", ""ukraine"", ""putin"", ""terrorist"", ""moscow"", ""four""]"
"[""bankmanfried"", ""fraud"", ""nowbankrupt"", ""bankruptcy"", ""embezzlement"", ""conviction"", ""appealed"", ""laundering"", ""cash"", ""crypto""]","[""bankmanfried"", ""ceo"", ""customer"", ""company"", ""crypto"", ""money"", ""late"", ""fraud"", ""sentence"", ""found""]","[""bankmanfried"", ""ceo"", ""customer"", ""company"", ""said"", ""wa"", ""crypto"", ""fraud"", ""sentence"", ""money""]"
"[""alleged"", ""alleging"", ""extradition"", ""detained"", ""scammer"", ""detainment"", ""fraudulent"", ""arrest"", ""investigation"", ""laundering""]","[""lee"", ""hsieh"", ""dubai"", ""wife"", ""hsiehs"", ""police"", ""detained"", ""hyperverse"", ""guardian"", ""uae""]","[""said"", ""lee"", ""wa"", ""hsieh"", ""dubai"", ""ha"", ""wife"", ""u"", ""police"", ""hsiehs""]"
"[""crypto"", ""satoshi"", ""dispute"", ""fraudulent"", ""alleged"", ""cryptocurrency"", ""bitcoinrelated"", ""pseudonymous"", ""coinbase"", ""wright""]","[""wright"", ""bitcoin"", ""nakamoto"", ""copa"", ""court"", ""claim"", ""high"", ""white"", ""paper"", ""crypto""]","[""wright"", ""bitcoin"", ""wa"", ""nakamoto"", ""copa"", ""court"", ""claim"", ""ha"", ""high"", ""would""]"
